,district,return_item,total_returns,0-30,30-75,75-150,150-500,500-inf,state,state_fips
25534,12,Student Interest Ded. Amt.,31942124,6485493,16327078,8748921,143275,0,NJ,34
25535,12,S.E. Health Ded. Ret.,7628,1017,1553,1901,2250,762,NJ,34
25536,12,S.E. Health Ded. Amt.,73789192,4527292,10556707,16883416,27459442,13260184,NJ,34
25537,12,Keogh Pay. Ret.,3915,84,279,772,2033,736,NJ,34
25538,12,Keogh Pay. Amt.,101396680,668147,2608721,10839583,50238413,36732494,NJ,34
25539,12,Alimony Paid Ret.,2348,656,1006,554,118,0,NJ,34
25540,12,Alimony Paid Amt.,65474138,7146210,19939088,21061015,13490307,0,NJ,34
25541,12,Adjustments Ret.,86160,21051,25304,22243,14552,2210,NJ,34
25542,12,Adjustments Amt.,429195409,32347272,65679625,92710636,143029780,91222676,NJ,34
25543,12,Total Itemized Ded. Ret.,157003,13788,37023,54457,45498,4983,NJ,34
25544,12,Total Itemized Ded. Amt.,5024987447,226072328,745061789,1354237057,1815490781,842678001,NJ,34
25545,12,Child Tax Credit Ret.,46646,6740,20980,18472,440,0,NJ,34
25546,12,Child Tax Credit Amt.,52146316,3018109,24695040,24104581,318950,0,NJ,34
25547,12,Child Care Cred. Ret.,20745,1700,5532,5939,7138,363,NJ,34
25548,12,Child Care Cred. Amt.,12036339,766836,3422546,3574430,4027207,202761,NJ,34
25549,12,Ed Credit Ret.,24921,5861,9487,7533,1955,0,NJ,34
25550,12,Ed. Credit Amt.,30417044,4339146,12003559,11818555,2225483,0,NJ,34
25551,12,For. Tax Credit Ret.,29519,1016,4454,8590,12118,2950,NJ,34
25552,12,For. Tax Credit Amt.,55933483,65288,628186,2355031,11122432,41750967,NJ,34
25553,12,Gen. Bus. Cred. Ret.,586,0,57,103,161,256,NJ,34
25554,12,Gen. Bus. Cred. Amt.,5923958,0,102094,366762,549481,4900482,NJ,34
25555,12,Total Stat. Credit Ret.,114584,19978,36644,33236,21342,3354,NJ,34
25556,12,Total Stat. Credit Amt.,167075981,9313119,42873282,44252272,21242588,49373096,NJ,34
25557,12,S.E. Tax  Ret.,40452,13467,7933,8608,8387,1663,NJ,34
25558,12,S.E. Tax  Amt.,157143111,19641691,22857717,32631229,52076699,28670339,NJ,34
25559,12,Add. Tax Retir. Plan,11722,1636,3441,3768,2660,169,NJ,34
25560,12,Tax Retir. Plan Amt.,14400878,540993,2407402,4621328,6233337,516490,NJ,34
25561,12,Hlth. 12 mnth. Cvg. Count,286842,79283,85875,68424,45884,4952,NJ,34
25562,12,Hlth. Shrd. Resp. Pay. Ret.,13771,6770,5656,1103,217,16,NJ,34
25563,12,Hlth. Shrd. Resp. Pay. Amt.,7044120,2096214,2983936,1322300,552714,61686,NJ,34
25564,12,Income Tax Ret.,283245,61184,96857,72579,47515,5046,NJ,34
25565,12,Income Tax Amt.,5122925665,51718362,413555687,894564673,1972597134,1790099887,NJ,34
25566,12,Total Tax Ret.,278199,62155,90573,72398,47517,5047,NJ,34
25567,12,Total Tax Amt.,5233507600,64971872,399578646,889956832,2031306447,1845865225,NJ,34
25568,12,Withholding Ret.,320930,103910,94516,70559,46089,4656,NJ,34
25569,12,Withholding Amt.,4429083917,127790677,526939057,963132045,1731745594,1074561773,NJ,34
25570,12,Alt. Min. Ret.,27694,0,71,1564,23597,2423,NJ,34
25571,12,Alt. Min. Tax Amt.,176057759,0,95812,2672959,124960284,47927949,NJ,34
25572,12,Est. Tax Pay. Ret.,27959,2302,5366,8242,9261,2573,NJ,34
25573,12,Est. Tax Pay. Amt.,940161485,6087322,25391358,73770210,253277925,576047067,NJ,34
25574,12,EITC Ret.,45038,35672,9072,0,0,0,NJ,34
25575,12,EITC Amt.,102124953,87762219,13983996,0,0,0,NJ,34
25576,12,Total Payments Ret.,336911,112934,97325,72399,47411,5028,NJ,34
25577,12,Total Payments Amt.,5814198465,262506272,591059062,1051418039,2036898434,1859046508,NJ,34
25578,12,Refund Ret.,271666,105268,81598,53942,26874,2298,NJ,34
25579,12,Refund Amt.,-1020825804,-207916961,-220816968,-223340696,-179265369,-177615218,NJ,34
25580,12,Balance Due Ret.,71875,12338,17158,18827,20563,2725,NJ,34
25581,12,Balance Due Amt.,445837098,10955591,32128257,62271599,174923904,165093305,NJ,34
25582,12,Med./Dent. Exp. Ret.,33362,8797,12526,8957,1438,0,NJ,34
25583,12,Med./Dent. Exp. Amt.,310559691,75465990,104053720,86207676,17831993,0,NJ,34
25584,12,State and Loc. Tax Ret.,157040,13804,37029,54461,45498,4983,NJ,34
25585,12,State and Loc. Tax Amt.,1507773251,10501128,116834866,237306532,592549579,543420893,NJ,34
25586,12,Real Estate Tax Ret.,137259,10088,29210,49237,42988,4806,NJ,34
25587,12,Real Estate Tax Amt.,1367183405,71409246,207863826,433521043,528317273,114255802,NJ,34
25588,12,Taxes Paid Ret.,156474,13485,36909,54430,45488,4981,NJ,34
25589,12,Taxes Paid Amt.,2900760213,83178646,332147436,679267062,1126827545,660230726,NJ,34
25590,12,Interest Paid Ret.,107932,5606,21856,40592,35835,3440,NJ,34
25591,12,Interest Paid Amt.,949424413,33014097,140972746,328673524,385717880,54489119,NJ,34
25592,12,Total Interest Paid Ret.,111595,5879,22615,41648,36947,3838,NJ,34
25593,12,Total Interest Paid Amt.,1006261520,34805299,151077115,341734994,397650979,73337602,NJ,34
25594,12,Contribution Ret.,132003,8813,29624,47636,41183,4734,NJ,34
25595,12,Contribution Amt.,577931131,13695048,69719102,134251904,180642559,179604945,NJ,34
25596,12,Prem. Tax Credit Ret.,7286,4206,2689,168,0,0,NJ,34
25597,12,Prem. Tax Credit Ret.,31046949,17392319,11490448,596436,0,0,NJ,34
25598,12,Adv. Prem. Tax Credit Ret.,8517,4268,3332,580,94,0,NJ,34
25599,12,Adv. Prem. Tax Credit Amt.,34562210,16695404,13787575,2286925,349432,0,NJ,34
25600,12,F 8888 - Refund Alloc. Ret.,65,0,13,0,0,0,NJ,34
25601,12,F 8888 - Refund Alloc. Amt.,47450,0,5500,0,0,0,NJ,34
25602,1,Return Count,310227,142058,95788,48648,17939,1322,NM,35
25603,1,Form 1040EZ,40330,31020,8328,838,0,0,NM,35
25604,1,Form 1040A,72442,43408,23928,4006,0,0,NM,35
25605,1,Form 1040,196708,67103,63456,43765,17926,1318,NM,35
25606,1,Joint Returns,100560,16887,31824,34394,15274,1101,NM,35
25607,1,Single Returns,153481,92707,44472,10992,2085,176,NM,35
25608,1,Paid Preparer Returns,144226,65251,42884,22495,10239,1155,NM,35
25609,1,Returns with Exemptions,293122,127183,95670,48639,17360,0,NM,35
25610,1,Total Exemption Amt.,2299967090,872255950,766796000,463155750,172927440,0,NM,35
25611,1,Wages Ret.,252018,113403,80594,40372,15594,1134,NM,35
25612,1,Wages Amt.,11751868732,1692956456,3515285392,3483293547,2551294268,486288242,NM,35
25613,1,Taxable Interest Ret.,93680,21693,28459,27372,13751,1238,NM,35
25614,1,Taxable Interest Amt.,135021885,13545528,24495138,33981565,36601347,21894150,NM,35
25615,1,Tax Exempt Interest Ret.,11163,1330,2450,3616,3127,486,NM,35
25616,1,Tax Exempt Interest Amt.,69570061,3603222,10373974,18527655,25505481,10553514,NM,35
25617,1,Taxable Dividends Ret.,51841,10125,13656,16218,10105,1001,NM,35
25618,1,Taxable Dividend Amt.,314306513,20321401,44165979,80630010,112357151,53423250,NM,35
25619,1,State Refund Ret.,40653,3218,14470,14925,7338,567,NM,35
25620,1,State Refund Amt.,34644344,1393017,7749865,10817801,9439828,4938100,NM,35
25621,1,Schedule C Prof./Loss Ret.,41916,16633,11129,8467,4085,357,NM,35
25622,1,Schedule C Prof./Loss Amt.,495633103,111720937,101037839,108354907,140305546,43962451,NM,35
25623,1,Capital Gain/Loss Ret.,46337,8683,11719,14201,9556,1067,NM,35
25624,1,Capital Gain/Loss Amt.,637806210,9337091,34279451,84477426,181210032,322439063,NM,35
25625,1,Taxable IRA Dist. Ret.,29262,7012,8885,8891,4006,229,NM,35
25626,1,Taxable IRA Dist. Amt.,493202767,43842055,100311455,178124960,154546639,12395232,NM,35
25627,1,Taxable Pension Ret.,65877,17790,22726,17961,6747,304,NM,35
25628,1,Taxable Pension Amt.,1872841875,187871575,554885828,714015571,393854355,17885054,NM,35
25629,1,Farm Prof./Loss Ret.,1303,275,381,337,199,34,NM,35
25630,1,Farm Prof./Loss Amt.,-16779733,-2632102,-3475844,-2634544,-3272195,-1216296,NM,35
25631,1,Unemployment Comp. Ret.,9129,4475,3142,1238,252,0,NM,35
25632,1,Unemployment Comp. Amt.,43321306,19549047,15761308,6361251,1523235,0,NM,35
25633,1,Tax. Soc. Sec. Ret.,43981,7452,18469,13264,4457,319,NM,35
25634,1,Tax. Soc. Sec. Amt.,625081347,17999886,204976004,277387487,115387817,9050233,NM,35
25635,1,Student Interest Ded. Ret.,24404,5956,11913,6014,330,0,NM,35
25636,1,Student Interest Ded. Amt.,24637350,4809411,12619709,6939183,75475,0,NM,35
25637,1,S.E. Health Ded. Ret.,7156,1358,1839,1833,1620,339,NM,35
25638,1,S.E. Health Ded. Amt.,40410632,3654959,7915384,10440870,13648149,3948620,NM,35
25639,1,Keogh Pay. Ret.,1515,127,226,423,643,69,NM,35
25640,1,Keogh Pay. Amt.,28637043,650036,2426907,5466649,15809009,3286616,NM,35
25641,1,Alimony Paid Ret.,924,379,372,130,0,0,NM,35
25642,1,Alimony Paid Amt.,17760545,3406608,7258210,4170635,0,0,NM,35
25643,1,Adjustments Ret.,71511,23030,24619,16079,6051,751,NM,35
25644,1,Adjustments Amt.,222137139,29871689,52636502,55600886,56448185,23302125,NM,35
25645,1,Total Itemized Ded. Ret.,83828,8773,27456,29492,16017,1268,NM,35
25646,1,Total Itemized Ded. Amt.,1931832683,135147268,505038138,616647350,515597254,139397440,NM,35
25647,1,Child Tax Credit Ret.,46226,9555,24811,11663,179,0,NM,35
25648,1,Child Tax Credit Amt.,52432599,4297788,30201509,17762057,162600,0,NM,35
25649,1,Child Care Cred. Ret.,10432,1554,4013,3356,1437,0,NM,35
25650,1,Child Care Cred. Amt.,5051503,560450,1907903,1814452,726935,0,NM,35
25651,1,Ed Credit Ret.,21941,7882,8670,4677,662,0,NM,35
25652,1,Ed. Credit Amt.,18424814,4253382,7959937,5506966,694791,0,NM,35
25653,1,For. Tax Credit Ret.,14871,853,3490,5355,4385,637,NM,35
25654,1,For. Tax Credit Amt.,5075579,37811,293497,960851,2357942,1422586,NM,35
25655,1,Gen. Bus. Cred. Ret.,445,12,52,124,171,81,NM,35
25656,1,Gen. Bus. Cred. Amt.,4809027,8613,84737,306020,975266,3432939,NM,35
25657,1,Total Stat. Credit Ret.,94274,26870,38942,20644,7012,788,NM,35
25658,1,Total Stat. Credit Amt.,97839206,10888696,43509708,29754230,7926894,5751721,NM,35
25659,1,S.E. Tax  Ret.,32009,13890,7766,6062,3459,450,NM,35
25660,1,S.E. Tax  Amt.,82220743,19084314,19248230,20049199,18778072,4305009,NM,35
25661,1,Add. Tax Retir. Plan,10340,2461,4064,2790,957,0,NM,35
25662,1,Tax Retir. Plan Amt.,10244644,812306,2934118,3619813,2637541,0,NM,35
25663,1,Hlth. 12 mnth. Cvg. Count,259209,107191,84207,45786,17314,1292,NM,35
25664,1,Hlth. Shrd. Resp. Pay. Ret.,11257,6021,4519,586,122,0,NM,35
25665,1,Hlth. Shrd. Resp. Pay. Amt.,4920607,1742074,2250255,648038,252601,0,NM,35
25666,1,Income Tax Ret.,232835,71156,93907,48470,17905,1320,NM,35
25667,1,Income Tax Amt.,2135811702,60122108,369898662,594295797,703836449,407581142,NM,35
25668,1,Total Tax Ret.,223356,69558,85762,48303,17908,1321,NM,35
25669,1,Total Tax Amt.,2159706922,71166795,351627874,589734449,724800692,421370553,NM,35
25670,1,Withholding Ret.,273711,116076,91456,46915,17027,1171,NM,35
25671,1,Withholding Amt.,1870322729,136010772,439808567,583115381,560071332,148297471,NM,35
25672,1,Alt. Min. Ret.,5207,0,46,319,4415,394,NM,35
25673,1,Alt. Min. Tax Amt.,21847937,0,245631,821240,16125442,4533825,NM,35
25674,1,Est. Tax Pay. Ret.,20592,2334,5284,6879,5090,833,NM,35
25675,1,Est. Tax Pay. Amt.,412072211,5807111,24538012,59055619,135233055,184670503,NM,35
25676,1,EITC Ret.,65162,51800,12960,0,0,0,NM,35
25677,1,EITC Amt.,153460019,131960501,21172013,0,0,0,NM,35
25678,1,Total Payments Ret.,292039,128723,94127,48274,17817,1310,NM,35
25679,1,Total Payments Amt.,2617703468,326164315,508187414,649908576,716891372,409625463,NM,35
25680,1,Refund Ret.,240229,119928,75853,32552,9582,658,NM,35
25681,1,Refund Amt.,-690344855,-263970905,-189715998,-110158238,-69488642,-50759452,NM,35
25682,1,Balance Due Ret.,57139,12317,19565,16003,8304,657,NM,35
25683,1,Balance Due Amt.,234899471,9571013,33638239,50331663,78063650,62951243,NM,35
25684,1,Med./Dent. Exp. Ret.,19317,5008,8064,4831,519,0,NM,35
25685,1,Med./Dent. Exp. Amt.,219737287,39395522,112625270,46187085,8177549,0,NM,35
25686,1,State and Loc. Tax Ret.,83835,8779,27457,29492,16017,1268,NM,35
25687,1,State and Loc. Tax Amt.,391422681,6791062,53432739,116714616,151810407,61279762,NM,35
25688,1,Real Estate Tax Ret.,74562,6392,23609,27410,15288,1210,NM,35
25689,1,Real Estate Tax Amt.,254609500,24410980,64261380,81919957,68093390,11076349,NM,35
25690,1,Taxes Paid Ret.,83442,8563,27367,29470,16008,1268,NM,35
25691,1,Taxes Paid Amt.,651718752,32188797,117441467,201724995,221445799,72618155,NM,35
25692,1,Interest Paid Ret.,64916,5308,21397,24398,12477,837,NM,35
25693,1,Interest Paid Amt.,523298386,35357042,144186633,194572832,129619561,14428675,NM,35
25694,1,Total Interest Paid Ret.,67064,5555,22062,25000,12956,955,NM,35
25695,1,Total Interest Paid Amt.,564853516,38625358,158431573,206431606,136770192,18647640,NM,35
25696,1,Contribution Ret.,66379,5419,19940,25220,14611,869,NM,35
25697,1,Contribution Amt.,296763060,10078264,49605225,98453889,97015481,14082370,NM,35
25698,1,Prem. Tax Credit Ret.,6126,4272,1598,0,0,0,NM,35
25699,1,Prem. Tax Credit Ret.,12841748,8891374,3108261,0,0,0,NM,35
25700,1,Adv. Prem. Tax Credit Ret.,7452,4456,2464,259,16,0,NM,35
25701,1,Adv. Prem. Tax Credit Amt.,14656701,8700435,4758116,484173,36842,0,NM,35
25702,1,F 8888 - Refund Alloc. Ret.,55,14,0,0,0,0,NM,35
25703,1,F 8888 - Refund Alloc. Amt.,40306,4450,0,0,0,0,NM,35
25704,2,Return Count,278033,141857,83156,38578,8939,849,NM,35
25705,2,Form 1040EZ,39367,30989,7375,921,0,0,NM,35
25706,2,Form 1040A,79128,48167,25057,4948,0,0,NM,35
25707,2,Form 1040,159105,62379,50692,32679,8922,849,NM,35
25708,2,Joint Returns,102407,24381,37477,30391,7750,707,NM,35
25709,2,Single Returns,119924,81737,28662,5807,943,111,NM,35
25710,2,Paid Preparer Returns,150567,74080,44499,22003,6293,815,NM,35
25711,2,Returns with Exemptions,263297,128485,83077,38576,8665,0,NM,35
25712,2,Total Exemption Amt.,2273697820,973395950,769943950,414020000,87969920,0,NM,35
25713,2,Wages Ret.,226837,114213,70390,33078,7662,660,NM,35
25714,2,Wages Amt.,8982196457,1641953798,3094570161,2858748347,1163413591,201871646,NM,35
25715,2,Taxable Interest Ret.,57754,16386,18140,15405,5701,762,NM,35
25716,2,Taxable Interest Amt.,107897163,13354519,19195880,22393176,22897553,22859231,NM,35
25717,2,Tax Exempt Interest Ret.,7018,1237,1845,2187,1280,293,NM,35
25718,2,Tax Exempt Interest Amt.,54039716,3607589,8841885,11610696,11343078,17093892,NM,35
25719,2,Taxable Dividends Ret.,29679,7047,8796,8675,3849,568,NM,35
25720,2,Taxable Dividend Amt.,163380108,14037494,26361345,40037393,41502996,36193162,NM,35
25721,2,State Refund Ret.,22434,2080,7855,8804,3210,359,NM,35
25722,2,State Refund Amt.,23024990,1043654,4956858,7156720,5051549,4258454,NM,35
25723,2,Schedule C Prof./Loss Ret.,37048,16626,9867,6569,2197,289,NM,35
25724,2,Schedule C Prof./Loss Amt.,387404891,108074154,70577766,72661026,100695865,63942615,NM,35
25725,2,Capital Gain/Loss Ret.,27930,6300,7870,8072,3880,638,NM,35
25726,2,Capital Gain/Loss Amt.,476811646,10825927,31021017,59155378,104087642,216527970,NM,35
25727,2,Taxable IRA Dist. Ret.,20004,5545,6747,5660,1662,123,NM,35
25728,2,Taxable IRA Dist. Amt.,295602984,34803986,76394861,110898433,62301944,8174215,NM,35
25729,2,Taxable Pension Ret.,56529,18297,20362,13806,3381,171,NM,35
25730,2,Taxable Pension Amt.,1396238282,199234682,497589336,505739451,176815023,10962209,NM,35
25731,2,Farm Prof./Loss Ret.,5889,1397,1658,1517,618,138,NM,35
25732,2,Farm Prof./Loss Amt.,-70528298,-10161384,-14278452,-11484552,-4848506,-7481964,NM,35
25733,2,Unemployment Comp. Ret.,10718,5878,3592,1066,159,0,NM,35
25734,2,Unemployment Comp. Amt.,50848709,25831949,18952609,5170401,752447,0,NM,35
25735,2,Tax. Soc. Sec. Ret.,36144,7106,16893,9638,2282,199,NM,35
25736,2,Tax. Soc. Sec. Amt.,447734641,16622626,175046816,196532734,53702734,5533172,NM,35
25737,2,Student Interest Ded. Ret.,17085,4292,7869,4603,186,0,NM,35
25738,2,Student Interest Ded. Amt.,15994662,3244451,7676545,4905609,37703,0,NM,35
25739,2,S.E. Health Ded. Ret.,5027,1042,1340,1194,954,281,NM,35
25740,2,S.E. Health Ded. Amt.,32357124,3655931,7007252,8112514,9087072,3444042,NM,35
25741,2,Keogh Pay. Ret.,628,28,90,171,264,43,NM,35
25742,2,Keogh Pay. Amt.,12751273,161807,838931,2066377,6714842,1575249,NM,35
25743,2,Alimony Paid Ret.,471,232,196,28,0,0,NM,35
25744,2,Alimony Paid Amt.,6713364,1961289,3131923,962805,0,0,NM,35
25745,2,Adjustments Ret.,57237,21034,18802,12532,3397,558,NM,35
25746,2,Adjustments Amt.,170547907,25292127,39410910,38882114,33755026,26062733,NM,35
25747,2,Total Itemized Ded. Ret.,48318,5628,16730,17416,7073,759,NM,35
25748,2,Total Itemized Ded. Amt.,1083122311,90539163,293600203,370193981,218634975,91700969,NM,35
25749,2,Child Tax Credit Ret.,49139,9804,27013,12115,182,0,NM,35
25750,2,Child Tax Credit Amt.,59059885,4237503,34048966,20614669,146900,0,NM,35
25751,2,Child Care Cred. Ret.,6644,1202,2882,2087,455,0,NM,35
25752,2,Child Care Cred. Amt.,3347598,434305,1472359,1165705,264826,0,NM,35
25753,2,Ed Credit Ret.,15099,4915,6072,3728,341,0,NM,35
25754,2,Ed. Credit Amt.,12742229,2599516,5529028,4271886,332608,0,NM,35
25755,2,For. Tax Credit Ret.,7262,564,2146,2678,1562,312,NM,35
25756,2,For. Tax Credit Amt.,3909362,22530,213227,517463,1646982,1509160,NM,35
25757,2,Gen. Bus. Cred. Ret.,268,0,56,68,86,47,NM,35
25758,2,Gen. Bus. Cred. Amt.,2265702,0,94318,200838,343243,1625027,NM,35
25759,2,Total Stat. Credit Ret.,81566,22700,37896,17677,2875,400,NM,35
25760,2,Total Stat. Credit Amt.,92284593,8958482,45014327,30159520,4421533,3721486,NM,35
25761,2,S.E. Tax  Ret.,28551,14243,6867,4598,1972,386,NM,35
25762,2,S.E. Tax  Amt.,75498567,19679177,16578241,16041225,14627153,7399549,NM,35
25763,2,Add. Tax Retir. Plan,9242,2338,3451,2709,681,0,NM,35
25764,2,Tax Retir. Plan Amt.,9704083,739498,2502800,3817964,2473394,0,NM,35
25765,2,Hlth. 12 mnth. Cvg. Count,228218,107943,71428,35911,8550,826,NM,35
25766,2,Hlth. Shrd. Resp. Pay. Ret.,14873,7459,6161,1092,142,0,NM,35
25767,2,Hlth. Shrd. Resp. Pay. Amt.,7261667,2311732,3276974,1273962,344020,0,NM,35
25768,2,Income Tax Ret.,192708,63085,81289,38468,8930,849,NM,35
25769,2,Income Tax Amt.,1450744901,48899148,297340240,447834437,342714848,313801829,NM,35
25770,2,Total Tax Ret.,185298,64263,72349,38267,8934,849,NM,35
25771,2,Total Tax Amt.,1466257815,63037901,275345812,439366204,358963447,328061413,NM,35
25772,2,Withholding Ret.,243140,116289,79611,37232,8260,686,NM,35
25773,2,Withholding Amt.,1271128582,131341668,377271336,454285251,247627526,57637811,NM,35
25774,2,Alt. Min. Ret.,2397,0,74,377,1689,226,NM,35
25775,2,Alt. Min. Tax Amt.,11578967,0,79773,902052,6021981,4367840,NM,35
25776,2,Est. Tax Pay. Ret.,13565,1868,3868,4401,2582,600,NM,35
25777,2,Est. Tax Pay. Amt.,361185610,5016065,18150109,39693557,87479360,204104219,NM,35
25778,2,EITC Ret.,76778,61987,14458,0,0,0,NM,35
25779,2,EITC Amt.,199749869,174214526,25218276,0,0,0,NM,35
25780,2,Total Payments Ret.,260856,129516,81684,38189,8800,823,NM,35
25781,2,Total Payments Amt.,1975300972,369796511,446050250,499944035,345981474,302592948,NM,35
25782,2,Refund Ret.,223665,122468,67744,26817,4578,390,NM,35
25783,2,Refund Amt.,-705413312,-313587818,-195950633,-101372497,-42279614,-42000209,NM,35
25784,2,Balance Due Ret.,42247,10239,15111,11710,4339,452,NM,35
25785,2,Balance Due Amt.,200219916,7762075,26776425,41101711,55695705,68116275,NM,35
25786,2,Med./Dent. Exp. Ret.,14704,3558,6160,3879,362,0,NM,35
25787,2,Med./Dent. Exp. Amt.,135142081,33526741,53288905,34115619,3868050,0,NM,35
25788,2,State and Loc. Tax Ret.,48328,5634,16731,17416,7074,759,NM,35
25789,2,State and Loc. Tax Amt.,223331247,9196761,30302449,69010664,67464429,44881194,NM,35
25790,2,Real Estate Tax Ret.,39063,3621,12568,15301,6419,645,NM,35
25791,2,Real Estate Tax Amt.,78213826,5482378,19196571,29275877,17997292,4824522,NM,35
25792,2,Taxes Paid Ret.,47952,5461,16617,17401,7067,759,NM,35
25793,2,Taxes Paid Amt.,307286664,15293909,51526123,100363678,86267928,49856276,NM,35
25794,2,Interest Paid Ret.,33213,2733,10834,13614,5292,362,NM,35
25795,2,Interest Paid Amt.,239423188,16593503,65401555,100462646,47953078,5384686,NM,35
25796,2,Total Interest Paid Ret.,34575,2872,11277,14032,5524,452,NM,35
25797,2,Total Interest Paid Amt.,265198956,18322626,72992194,107725690,50914874,10524637,NM,35
25798,2,Contribution Ret.,34076,3218,10988,13265,5924,449,NM,35
25799,2,Contribution Amt.,188118090,7556495,36308335,62657707,50745055,13693940,NM,35
25800,2,Prem. Tax Credit Ret.,6316,3999,1973,55,0,0,NM,35
25801,2,Prem. Tax Credit Ret.,19346946,12193372,5653804,106266,0,0,NM,35
25802,2,Adv. Prem. Tax Credit Ret.,7266,4097,2538,287,39,0,NM,35
25803,2,Adv. Prem. Tax Credit Amt.,21887263,12290776,7562712,706673,129692,0,NM,35
25804,2,F 8888 - Refund Alloc. Ret.,37,0,0,0,0,0,NM,35
25805,2,F 8888 - Refund Alloc. Amt.,15900,0,0,0,0,0,NM,35
25806,3,Return Count,299678,141149,91789,45753,14675,1199,NM,35
25807,3,Form 1040EZ,36906,28533,7416,852,0,0,NM,35
25808,3,Form 1040A,67577,39031,23189,4473,0,0,NM,35
25809,3,Form 1040,194892,73466,61133,40400,14639,1192,NM,35
25810,3,Joint Returns,103026,19930,34419,33813,12352,954,NM,35
25811,3,Single Returns,139607,88710,36851,8711,1911,209,NM,35
25812,3,Paid Preparer Returns,159008,74863,46553,24036,9357,1068,NM,35
25813,3,Returns with Exemptions,284344,127780,91684,45746,14187,0,NM,35
25814,3,Total Exemption Amt.,2362086326,928587550,796819800,468219800,138743226,0,NM,35
25815,3,Wages Ret.,241297,111489,77773,38389,11810,856,NM,35
25816,3,Wages Amt.,10627803373,1616127106,3407920208,3296229880,1848629236,431964532,NM,35
