state_name,statefips,county_name,countyfips,totalrets,agi_stub,child_dep,avg_income_ALL,taxes_paid_ded,pre,post
VT,50,Washington,23,4730,2,1,4959,3516.6666666666665,5137.590128755365,5157.729613733906
VT,50,Washington,23,5650,3,1,17289,4212.5,16857.55465199713,17108.135135135137
VT,50,Washington,23,7940,4,1,36565,4806.4,32351.33413212583,33171.333333333336
VT,50,Washington,23,4540,5,1,61429,6576.3975155279495,51937.80490162856,53454.205882352944
VT,50,Washington,23,3030,6,1,86630,8242.957746478874,72853.04314551056,74936.58803986713
VT,50,Washington,23,3850,7,1,130704,12546.757679180886,106295.7317263888,109289.43979057591
VT,50,Washington,23,970,8,1,445520,37305.37634408602,331610.5489690722,350931.7693298969
VT,50,Windham,25,3940,2,1,4942,4094.1176470588234,5167.0,5186.235294117647
VT,50,Windham,25,5040,3,1,17414,4492.307692307692,17288.414718614717,17555.68484848485
VT,50,Windham,25,5920,4,1,36054,5050.526315789474,32407.188362190314,33244.569444444445
VT,50,Windham,25,3010,5,1,61447,6880.0,52550.63162474291,54037.28571428572
VT,50,Windham,25,1830,6,1,86650,8668.235294117647,73188.49581861545,75253.0773480663
VT,50,Windham,25,2140,7,1,132129,13150.920245398773,107958.63577728052,110924.24389013209
VT,50,Windham,25,600,8,1,400313,38558.620689655174,304275.1109195402,323415.7264367816
VT,50,Windsor,27,4930,2,1,4766,3622.222222222222,4962.918032786885,4986.065573770492
VT,50,Windsor,27,5790,3,1,17247,4724.444444444444,17114.967890243013,17381.338028169015
VT,50,Windsor,27,7480,4,1,36227,5034.4,32371.570097731877,33190.97103448276
VT,50,Windsor,27,4300,5,1,61349,6859.060402684564,52197.32056946218,53677.875894988065
VT,50,Windsor,27,2790,6,1,86647,8973.282442748092,72976.12617526362,74974.40579710146
VT,50,Windsor,27,3340,7,1,132973,13414.785992217898,108499.02155688623,111172.00168753402
VT,50,Windsor,27,1090,8,1,419198,41369.811320754714,317024.1649692787,336480.08139045537
VA,51,Accomack,1,2330,2,1,5518,2057.1428571428573,5900.649350649351,5921.480519480519
VA,51,Accomack,1,4590,3,2,17599,1364.1025641025642,20004.436219922263,20124.155902004455
VA,51,Accomack,1,4580,4,1,34733,2126.923076923077,31699.95950594892,32495.05643340858
VA,51,Accomack,1,1930,5,1,61552,3788.2352941176473,52403.08993932006,53701.598930481276
VA,51,Accomack,1,1110,6,1,86268,5621.153846153846,72414.8303165551,74286.70642201835
VA,51,Accomack,1,1200,7,1,132119,8510.465116279069,106973.00972222222,109884.65
VA,51,Accomack,1,220,8,1,404959,27405.0,304892.70129870134,324198.6147186147
VA,51,Albemarle,3,5910,2,1,4916,2529.6296296296296,5055.916095890411,5076.1147260273965
VA,51,Albemarle,3,8060,3,2,17418,2609.2105263157896,18217.141892083142,18374.541191381497
VA,51,Albemarle,3,10190,4,1,36246,3494.3877551020405,32318.831433916483,33122.98879837067
VA,51,Albemarle,3,6350,5,1,61686,4950.375939849624,52041.00884548522,53407.233766233774
VA,51,Albemarle,3,4660,6,1,87061,6357.142857142857,72899.2922962782,74763.77024070022
VA,51,Albemarle,3,8380,7,1,138953,10198.250728862975,112687.08861678945,115550.47161691627
VA,51,Albemarle,3,4440,8,1,625989,41525.97701149425,469930.7352454495,498536.3922442851
VA,51,Alleghany,5,1090,2,1,5221,600.0,5543.388888888889,5560.972222222222
VA,51,Alleghany,5,1600,3,1,17339,1900.0,17721.140127388535,17991.267515923566
VA,51,Alleghany,5,1680,4,1,35905,2494.4444444444443,32669.51730937774,33500.98773006135
VA,51,Alleghany,5,960,5,1,61896,3771.4285714285716,52352.24865591399,53780.827956989255
VA,51,Alleghany,5,700,6,1,86391,5009.090909090909,72133.9203219316,74208.05633802817
VA,51,Alleghany,5,760,7,1,127855,8193.023255813954,102682.59894736843,105943.04
VA,51,Alleghany,5,90,8,1,326833,18188.888888888887,248491.0,263079.0
VA,51,Amelia,7,790,2,1,5320,1166.6666666666667,5652.037974683544,5675.177215189872
VA,51,Amelia,7,1310,3,1,17534,1650.0,17786.952600745608,18060.6511627907
VA,51,Amelia,7,1620,4,1,36048,2554.054054054054,32510.397119341564,33332.62179487179
VA,51,Amelia,7,900,5,1,61280,3608.1081081081084,52260.874547803614,53593.96511627907
VA,51,Amelia,7,600,6,1,87400,5235.2941176470595,73398.48709677417,75171.83870967744
VA,51,Amelia,7,660,7,1,128570,7505.769230769231,104805.15151515152,107321.8125
VA,51,Amelia,7,80,8,1,385500,20412.5,295803.0,314509.0
VA,51,Amherst,9,1960,2,1,5451,1216.6666666666665,5758.396907216495,5776.51030927835
VA,51,Amherst,9,3440,3,1,17150,1628.5714285714284,17431.10502541429,17696.335329341317
VA,51,Amherst,9,3680,4,1,35864,2438.0952380952385,32367.928150331612,33202.52542372881
VA,51,Amherst,9,2070,5,1,61878,3646.376811594203,52645.7,54016.70999999999
VA,51,Amherst,9,1340,6,1,86319,5070.0,72685.10594753505,74559.57575757576
VA,51,Amherst,9,1320,7,1,128190,7757.142857142857,103376.78868227731,106272.09090909091
VA,51,Amherst,9,150,8,1,301120,18014.285714285714,234468.26666666666,246207.4
VA,51,Appomattox,11,1070,2,1,5325,1233.3333333333335,5747.4857142857145,5769.771428571428
VA,51,Appomattox,11,1650,3,1,16953,2088.8888888888887,17495.790852625636,17770.521739130436
VA,51,Appomattox,11,1700,4,1,36149,2780.0,32852.24349376114,33706.0
VA,51,Appomattox,11,1020,5,1,61513,4151.428571428572,52682.781470588234,53985.59
VA,51,Appomattox,11,630,6,1,87092,5306.060606060606,73309.98214285714,75211.65625
VA,51,Appomattox,11,660,7,1,127832,8094.0,104102.89137529136,106577.43076923076
VA,51,Appomattox,11,80,8,1,353025,21050.0,274422.0,291530.0
VA,51,Arlington,13,9620,2,1,4839,3673.809523809524,4935.523961661342,4956.153354632588
VA,51,Arlington,13,13870,3,2,17545,2885.0,17749.535668302095,17918.46528803545
VA,51,Arlington,13,22360,4,1,37723,3307.1588366890383,32421.663205671917,33177.299035369775
VA,51,Arlington,13,20570,5,1,61764,5729.40074906367,49905.34692242545,51333.520781171756
VA,51,Arlington,13,15130,6,1,86651,7631.904761904762,67845.92293690989,69892.25426039536
VA,51,Arlington,13,26730,7,1,139681,11693.205317577547,107777.13836369391,110637.52315475201
VA,51,Arlington,13,16210,8,1,426517,33010.2482495226,314319.1626894671,329566.63717754325
VA,51,Augusta,15,4620,2,1,5345,1814.2857142857142,5651.532751091703,5670.799126637556
VA,51,Augusta,15,6960,3,1,17157,1886.6666666666665,17296.124715175454,17558.625550660792
VA,51,Augusta,15,8730,4,1,36742,2705.988023952096,33119.95199194499,33966.641755634635
VA,51,Augusta,15,5490,5,1,61856,3894.8979591836737,52772.391003845376,54154.7
VA,51,Augusta,15,3790,6,1,86650,5280.927835051547,72991.93911749845,74888.90425531914
VA,51,Augusta,15,3820,7,1,129212,7991.958041958042,105198.9029558478,108080.76377952757
VA,51,Augusta,15,640,8,1,370277,21520.33898305085,281870.2217261905,301237.5186011905
VA,51,Bath,17,340,2,1,5268,0.0,5646.5,5673.25
VA,51,Bath,17,560,3,1,17623,0.0,17663.50909090909,17921.763636363637
VA,51,Bath,17,600,4,1,35588,3800.0,32426.27841530055,33242.065573770495
VA,51,Bath,17,300,5,1,61487,4360.0,52738.75862068966,54152.137931034486
VA,51,Bath,17,170,6,1,88341,5683.333333333333,74169.32871972318,76024.76470588235
VA,51,Bath,17,180,7,1,128367,7809.090909090909,104551.42105263157,107699.26315789473
VA,51,Bath,17,40,8,0,560625,40400.0,411740.0,437627.0
VA,51,Bedford,19,4980,2,1,5139,1762.5,5385.248484848485,5404.806060606061
VA,51,Bedford,19,7060,3,1,17209,2051.8518518518517,17251.57979772305,17507.520984081042
VA,51,Bedford,19,8170,4,1,36322,2627.9503105590065,32924.68367464227,33748.18401015228
VA,51,Bedford,19,5000,5,1,62065,3892.5133689839577,53130.04134969326,54442.75051124745
VA,51,Bedford,19,3780,6,1,86604,5238.265306122449,72924.16280451574,74773.61229946524
VA,51,Bedford,19,5090,7,1,133189,8345.72864321608,107852.21751775136,110540.17125984252
VA,51,Bedford,19,1190,8,1,422267,24192.98245614035,319514.1523378583,338684.44135602965
VA,51,Bland,21,360,2,1,5417,0.0,5993.972972972973,6027.2972972972975
VA,51,Bland,21,560,3,1,17370,0.0,17740.872727272726,18017.163636363635
VA,51,Bland,21,660,4,1,36562,2583.333333333333,33136.123579545456,33967.140625
VA,51,Bland,21,450,5,1,61889,3637.5,53038.804938271605,54444.11111111111
VA,51,Bland,21,260,6,1,85019,5385.714285714286,70885.603988604,72826.03703703704
VA,51,Bland,21,200,7,1,123920,7445.454545454546,103006.05,106705.0
VA,51,Bland,21,30,8,2,422500,30999.999999999996,300893.0,318793.0
VA,51,Botetourt,23,2220,2,1,5073,2055.5555555555557,5309.176470588235,5328.393665158371
VA,51,Botetourt,23,2690,3,1,17193,2154.166666666667,17230.659103533733,17485.735632183907
VA,51,Botetourt,23,3410,4,1,36277,2898.6301369863013,32805.66447321365,33615.23475609756
VA,51,Botetourt,23,2310,5,1,61986,4298.913043478261,52898.67846079846,54226.75555555556
VA,51,Botetourt,23,1940,6,1,86845,5705.504587155963,73256.44748205322,75008.89528795812
VA,51,Botetourt,23,2610,7,1,133176,8755.609756097561,107585.40172633987,110199.54406130269
VA,51,Botetourt,23,540,8,1,354656,23530.188679245282,269180.58024691354,284973.9845679013
VA,51,Brunswick,25,940,2,1,5488,333.3333333333333,5947.782608695651,5972.163043478261
VA,51,Brunswick,25,1800,3,2,16987,1820.0,19434.238636363636,19591.590909090908
VA,51,Brunswick,25,1970,4,1,35589,2132.5,32153.183143985174,32983.04761904762
VA,51,Brunswick,25,790,5,1,61214,3510.344827586207,52099.68584579977,53396.32467532468
VA,51,Brunswick,25,450,6,1,86362,4690.476190476191,72842.98666666668,74632.06666666667
VA,51,Brunswick,25,380,7,1,130153,8369.23076923077,105915.719772404,108776.87339971552
VA,51,Brunswick,25,60,8,1,310150,23760.0,237603.33333333334,251940.5
VA,51,Buchanan,27,1320,2,1,5529,0.0,6139.832061068702,6169.419847328244
VA,51,Buchanan,27,2060,3,1,16920,760.0,18040.08156301067,18341.19801980198
VA,51,Buchanan,27,1730,4,1,36227,2722.2222222222226,33189.78349351849,34019.78698224852
VA,51,Buchanan,27,1020,5,1,61483,3072.727272727273,52620.78196078431,54015.14
VA,51,Buchanan,27,660,6,1,85864,5033.333333333334,71771.44097693352,73847.94029850746
VA,51,Buchanan,27,530,7,1,128628,7920.0,102346.99510831585,106013.31481481482
VA,51,Buchanan,27,100,8,1,423360,28087.5,312028.6,333887.2
VA,51,Buckingham,29,920,2,1,5509,0.0,5937.533333333334,5963.533333333334
VA,51,Buckingham,29,1590,3,1,17374,1818.1818181818182,17951.81821480406,18231.365384615383
VA,51,Buckingham,29,1930,4,1,35704,2323.529411764706,32316.799187788823,33178.51351351351
VA,51,Buckingham,29,800,5,1,61006,3907.407407407408,52230.25,53583.35897435898
VA,51,Buckingham,29,440,6,1,85359,5247.368421052632,72142.01298701299,74033.80952380953
VA,51,Buckingham,29,420,7,1,130352,8286.206896551725,105277.27777777777,108678.47619047618
VA,51,Buckingham,29,60,8,1,383850,20949.999999999996,289811.0,311437.0
VA,51,Campbell,31,3790,2,1,5437,1362.5,5777.437333333334,5797.448
VA,51,Campbell,31,5960,3,1,17159,1486.6666666666665,17369.454259784587,17630.993127147765
VA,51,Campbell,31,6470,4,1,36150,2509.090909090909,32633.279287044745,33467.905448717946
VA,51,Campbell,31,3660,5,1,61633,3703.5714285714284,52593.5514571949,53969.76666666667
VA,51,Campbell,31,2390,6,1,86438,4996.330275229358,72516.62558532893,74397.95319148936
VA,51,Campbell,31,2310,7,1,128472,7780.606060606062,103997.73175296318,106988.0
VA,51,Campbell,31,300,8,1,332977,20021.428571428572,256139.62068965516,270349.56321839074
VA,51,Caroline,33,1800,2,1,5191,2200.0,5531.988700564972,5550.457627118643
VA,51,Caroline,33,2940,3,1,17205,1896.1538461538462,17416.98154226726,17675.335664335664
VA,51,Caroline,33,3550,4,1,36540,2935.164835164835,32519.130710892576,33338.75443786982
VA,51,Caroline,33,2150,5,1,61144,4208.910891089109,51589.992366751976,52860.062200956934
VA,51,Caroline,33,1480,6,1,86583,5722.448979591837,72071.33024805627,73745.6506849315
VA,51,Caroline,33,1620,7,1,131214,8427.941176470587,105599.99318336742,107932.68401120958
VA,51,Caroline,33,190,8,1,393705,22316.666666666668,294858.0,314922.4210526316
VA,51,Carroll,35,1950,2,1,5361,1200.0,5773.466321243523,5798.78756476684
VA,51,Carroll,35,3330,3,1,17324,2033.3333333333335,17915.664234786935,18202.993865030676
VA,51,Carroll,35,3320,4,1,35920,2394.4444444444443,32973.33250027976,33809.50773993808
VA,51,Carroll,35,1750,5,1,61117,4081.818181818182,52446.13093023256,53795.191860465115
VA,51,Carroll,35,880,6,1,85533,5340.625,72042.17148760331,73912.52272727272
VA,51,Carroll,35,680,7,1,126457,8339.534883720931,102901.00648788929,106133.36764705883
VA,51,Carroll,35,100,8,1,410030,21600.0,312560.3,342548.1
VA,51,Charles City,36,460,2,1,5474,0.0,5872.085106382979,5891.042553191489
VA,51,Charles City,36,810,3,1,17423,1714.2857142857142,17475.50522317189,17723.46153846154
VA,51,Charles City,36,980,4,1,35945,2695.2380952380954,31992.0782674772,32797.563829787236
VA,51,Charles City,36,530,5,1,60940,4121.739130434782,51230.41731409545,52566.117647058825
VA,51,Charles City,36,330,6,1,87591,5547.368421052632,73006.63636363637,74876.75
VA,51,Charles City,36,320,7,1,130578,8550.0,105741.0625,108442.5
VA,51,Charles City,36,80,8,0,395700,30528.571428571428,296836.625,318109.625
VA,51,Charlotte,37,750,2,1,5313,350.0,5702.253333333333,5731.96
VA,51,Charlotte,37,1410,3,1,17221,1928.5714285714287,17938.510638297874,18231.0
VA,51,Charlotte,37,1410,4,1,35645,2300.0,32523.571912807674,33359.63970588235
VA,51,Charlotte,37,660,5,1,61452,3749.9999999999995,52734.38461538462,54073.58461538462
VA,51,Charlotte,37,390,6,1,85438,5213.333333333333,72136.51282051281,74056.8717948718
VA,51,Charlotte,37,300,7,1,127673,8021.052631578947,104118.26129032257,107198.25806451614
VA,51,Charlotte,37,60,8,1,414633,21540.0,320585.1666666667,344482.6666666667
VA,51,Chesterfield,41,21110,2,1,5094,2150.666666666667,5277.475504322767,5292.039385206533
VA,51,Chesterfield,41,28350,3,2,17168,2104.4982698961935,18294.69933949886,18430.075369635775
VA,51,Chesterfield,41,36130,4,1,36678,3096.9154228855723,32563.112348071907,33380.010115606936
VA,51,Chesterfield,41,23100,5,1,61687,4515.435684647303,51955.42721775889,53284.229100768185
VA,51,Chesterfield,41,17500,6,1,86935,6097.670405522002,72338.99894821116,74089.75948628137
VA,51,Chesterfield,41,28090,7,1,135541,9476.26050420168,108903.16869671227,111388.44192126542
VA,51,Chesterfield,41,7800,8,1,376924,24895.953002610968,282181.8717519165,299138.6443431139
VA,51,Clarke,43,920,2,1,5118,2500.0,5308.760869565216,5328.217391304348
VA,51,Clarke,43,1140,3,1,17304,2915.3846153846152,17282.265899122805,17563.6875
VA,51,Clarke,43,1370,4,1,36659,3376.6666666666665,32804.63879672639,33617.01515151515
VA,51,Clarke,43,980,5,1,61643,4935.555555555555,52092.567086409035,53415.72340425532
VA,51,Clarke,43,700,6,1,86994,6597.727272727272,72297.32505175984,74060.8115942029
VA,51,Clarke,43,1400,7,1,137034,9831.404958677685,110336.95103519669,112875.69192546584
VA,51,Clarke,43,430,8,1,407793,26183.720930232557,308653.9024390244,328837.8048780488
VA,51,Craig,45,320,2,1,5459,0.0,5909.264705882353,5929.117647058823
VA,51,Craig,45,530,3,1,17058,1340.0,17722.78846153846,18012.80769230769
VA,51,Craig,45,540,4,1,35969,2700.0,32798.82478632479,33621.38461538462
VA,51,Craig,45,360,5,1,61072,3818.181818181818,52469.53603603604,53770.08108108108
VA,51,Craig,45,230,6,1,86000,5622.222222222222,71695.07939508506,73538.86956521739
VA,51,Craig,45,190,7,1,126816,8575.0,105085.52631578948,108452.0
VA,51,Craig,45,30,8,0,262333,20700.0,200597.0,209508.0
VA,51,Culpeper,47,2880,2,1,5179,1957.142857142857,5430.408450704225,5448.87676056338
VA,51,Culpeper,47,4510,3,2,17186,2340.5405405405404,18800.042011903373,18934.4942791762
VA,51,Culpeper,47,5040,4,2,36447,3036.585365853658,34265.82198314108,35321.391304347824
VA,51,Culpeper,47,3010,5,1,61531,4408.904109589042,52252.5177848582,53557.77815699659
VA,51,Culpeper,47,2350,6,1,87193,5955.0,72915.1160962072,74495.20434782609
VA,51,Culpeper,47,3450,7,1,134132,8966.666666666668,108277.66127401416,110641.85490394339
VA,51,Culpeper,47,700,8,1,343670,22117.647058823528,262495.46974789916,277715.44537815126
VA,51,Cumberland,49,650,2,1,5443,0.0,5848.818181818182,5884.272727272727
VA,51,Cumberland,49,1180,3,1,17065,1670.0,17518.52041267502,17790.408695652175
VA,51,Cumberland,49,1220,4,1,35756,2657.1428571428573,32429.833804409267,33266.5775862069
VA,51,Cumberland,49,530,5,1,61464,4150.0,52402.15199161426,53712.38888888889
VA,51,Cumberland,49,310,6,1,87161,5787.5,73966.83870967742,75732.6
VA,51,Cumberland,49,290,7,1,127990,8295.454545454544,103803.20570749108,106554.8275862069
VA,51,Cumberland,49,40,8,1,378850,17400.0,289705.0,308744.0
VA,51,Dickenson,51,910,2,1,5236,0.0,5746.722222222223,5771.888888888889
VA,51,Dickenson,51,1290,3,1,16802,0.0,17846.233488372094,18141.52
VA,51,Dickenson,51,1240,4,1,35583,2083.333333333333,32849.53145827779,33690.115702479336
VA,51,Dickenson,51,690,5,1,61730,3380.0,52795.47101449275,54238.823529411755
VA,51,Dickenson,51,430,6,1,86467,5683.333333333333,72411.95511087074,74527.04651162791
VA,51,Dickenson,51,310,7,1,125361,7933.333333333334,101414.51300728407,105247.83870967742
VA,51,Dickenson,51,30,8,1,387233,23899.999999999996,278472.0,294790.0
VA,51,Dinwiddie,53,1700,2,1,5435,1442.8571428571427,5838.809523809524,5859.666666666667
VA,51,Dinwiddie,53,2860,3,1,17188,1864.0,17413.684434270766,17666.26618705036
VA,51,Dinwiddie,53,3620,4,1,36100,2662.1052631578946,32208.206165425574,33009.4115942029
VA,51,Dinwiddie,53,1990,5,1,61670,4092.3076923076924,52096.85629719277,53369.931937172776
VA,51,Dinwiddie,53,1300,6,1,86592,5603.9473684210525,72265.29473046637,74006.93700787402
VA,51,Dinwiddie,53,1320,7,1,128389,8670.192307692309,103805.68962350782,106250.51515151515
VA,51,Dinwiddie,53,160,8,1,355150,20326.666666666668,268589.625,287465.0
VA,51,Essex,57,750,2,1,5355,2025.0,5717.52,5746.7733333333335
VA,51,Essex,57,1340,3,2,17255,2300.0,19199.424746496526,19321.12213740458
VA,51,Essex,57,1370,4,1,35859,3003.448275862069,32190.242357719115,33020.76691729324
VA,51,Essex,57,780,5,1,61010,4081.081081081081,51886.89641025641,53121.68000000001
VA,51,Essex,57,430,6,1,86121,5888.0,72476.53646934462,74091.02272727272
VA,51,Essex,57,510,7,1,133133,8952.5,108962.63686274509,111799.01098039217
VA,51,Essex,57,80,8,1,467362,30787.5,347109.0,365623.0
VA,51,Fairfax,59,63530,2,1,4804,4052.631578947369,4920.741346153846,4938.259935897436
VA,51,Fairfax,59,74390,3,2,17176,3261.170212765958,18069.470763404424,18228.172413793105
VA,51,Fairfax,59,91650,4,1,36850,3995.0608182823444,32708.354334929998,33466.50226295542
VA,51,Fairfax,59,66570,5,1,61844,6197.45870393901,51468.58311452278,52682.10495080431
VA,51,Fairfax,59,53390,6,1,87111,8116.391021854695,70827.46024409287,72508.1252909232
VA,51,Fairfax,59,121160,7,1,141993,12483.120772946859,112795.56770954013,115163.1413763758
VA,51,Fairfax,59,73460,8,1,455764,35283.0123319939,337031.6615154445,354272.9780004945
VA,51,Fauquier,61,4210,2,1,4926,3660.0,5069.506024096386,5086.1734939759035
VA,51,Fauquier,61,5010,3,2,17234,2912.9629629629626,17777.14703925482,17927.055555555555
VA,51,Fauquier,61,6140,4,1,36696,3883.8926174496646,32691.738356574864,33471.90459965928
VA,51,Fauquier,61,4310,5,1,61792,5552.293577981651,52055.730311886495,53316.04567307692
VA,51,Fauquier,61,3500,6,1,87026,7037.603305785124,72556.99575221239,74132.3215339233
VA,51,Fauquier,61,7500,7,1,139193,10713.063063063062,111984.86899052774,114291.08917997293
VA,51,Fauquier,61,2570,8,1,483586,33015.01976284585,363199.02124055853,386274.0664225223
VA,51,Floyd,63,1020,2,1,5318,0.0,5693.0,5713.564356435643
VA,51,Floyd,63,1620,3,1,17124,2562.5,17454.23703703704,17738.4
VA,51,Floyd,63,1700,4,1,36382,2828.0,33442.75442948264,34310.072289156626
VA,51,Floyd,63,1040,5,1,61145,4188.88888888889,52809.0741892911,54167.43137254902
VA,51,Floyd,63,660,6,1,85841,5379.310344827586,72634.61845730028,74581.87878787878
VA,51,Floyd,63,510,7,1,127963,8112.121212121212,104569.42588235295,107664.2
VA,51,Floyd,63,80,8,1,444750,26425.0,333635.0,353972.0
VA,51,Fluvanna,65,1530,2,1,4993,1587.5,5204.417218543046,5219.9933774834435
VA,51,Fluvanna,65,2120,3,1,17160,2444.0,17239.325950232433,17502.739130434784
VA,51,Fluvanna,65,2730,4,1,36812,3598.5915492957747,33036.639073924795,33873.559845559845
